city,timestamp,temperature,season
Paris,2013-04-06,16.33755128738182,spring
Paris,2013-04-07,10.135949206919925,spring
Paris,2013-04-08,14.107301125294121,spring
Paris,2013-04-09,14.289832104010795,spring
Paris,2013-04-10,1.5310762718834479,spring
Paris,2013-04-11,1.3485534675548756,spring
Paris,2013-04-12,8.063831665056655,spring
Paris,2013-04-13,6.481391532971484,spring
Paris,2013-04-14,10.190295027626949,spring
Paris,2013-04-15,13.721390873227524,spring
Paris,2013-04-16,17.875783272628343,spring
Paris,2013-04-17,1.669670812359488,spring
Paris,2013-04-18,9.933647556580766,spring
Paris,2013-04-19,11.541597559184513,spring
Paris,2013-04-20,11.286333513338375,spring
Paris,2013-04-21,14.829065991997332,spring
Paris,2013-04-22,16.422330082185503,spring
Paris,2013-04-23,17.21743342407257,spring
Paris,2013-04-24,8.036035425437156,spring
Paris,2013-04-25,6.409064756662698,spring
Paris,2013-04-26,10.476581111048725,spring
Paris,2013-04-27,16.713836224323874,spring
Paris,2013-04-28,12.3372688959522,spring
Paris,2013-04-29,14.596832781882224,spring
Paris,2013-04-30,12.59401600313862,spring
Paris,2013-05-01,19.02416885663832,spring
Paris,2013-05-02,17.928406500304252,spring
Paris,2013-05-03,7.410936444347801,spring
Paris,2013-05-04,13.216515695356815,spring
Paris,2013-05-05,11.976342579552648,spring
Paris,2013-05-06,15.20611246608074,spring
Paris,2013-05-07,16.9899155866556,spring
Paris,2013-05-08,10.71974440254212,spring
Paris,2013-05-09,12.745048316670829,spring
Paris,2013-05-10,7.889197052714091,spring
Paris,2013-05-11,1.4693269588189448,spring
Paris,2013-05-12,10.226667729621353,spring
Paris,2013-05-13,14.261111712098337,spring
Paris,2013-05-14,17.526821792019707,spring
Paris,2013-05-15,8.12628181593179,spring
Paris,2013-05-16,15.900027466323928,spring
Paris,2013-05-17,18.98299399428685,spring
Paris,2013-05-18,15.083637919520143,spring
Paris,2013-05-19,20.121663203842022,spring
Paris,2013-05-20,11.02938785788397,spring
Paris,2013-05-21,15.6483761217345,spring
Paris,2013-05-22,14.867813144372512,spring
Paris,2013-05-23,10.201338143125097,spring
Paris,2013-05-24,14.909896061189809,spring
Paris,2013-05-25,8.014406632662997,spring
Paris,2013-05-26,14.580215626254109,spring
Paris,2013-05-27,4.373292530701878,spring
Paris,2013-05-28,10.458395809930282,spring
Paris,2013-05-29,13.562877886434212,spring
Paris,2013-05-30,4.965270462210904,spring
Paris,2013-05-31,18.81984283568494,spring
Paris,2013-06-01,28.570178978153482,summer
Paris,2013-06-02,14.639105569859598,summer
Paris,2013-06-03,23.60063551417444,summer
Paris,2013-06-04,18.33069807824713,summer
Paris,2013-06-05,13.120197624501163,summer
Paris,2013-06-06,21.11242127237234,summer
Paris,2013-06-07,23.787292767202313,summer
Paris,2013-06-08,19.307538804588322,summer
Paris,2013-06-09,21.50560330685657,summer
Paris,2013-06-10,30.92310343943779,summer
Paris,2013-06-11,17.430185354228982,summer
Paris,2013-06-12,20.2065897187025,summer
Paris,2013-06-13,16.989318043827012,summer
Paris,2013-06-14,16.683088651915387,summer
Paris,2013-06-15,22.086177934876396,summer
Paris,2013-06-16,19.972049071956224,summer
Paris,2013-06-17,13.356816928117839,summer
Paris,2013-06-18,14.84065701468559,summer
Paris,2013-06-19,17.892025871174717,summer
Paris,2013-06-20,30.997796174808258,summer
Paris,2013-06-21,20.038324489742035,summer
Paris,2013-06-22,12.248134075520268,summer
Paris,2013-06-23,20.09187539609321,summer
Paris,2013-06-24,16.51765374209743,summer
Paris,2013-06-25,31.359121442631707,summer
Paris,2013-06-26,18.06430474173645,summer
Paris,2013-06-27,8.74862881307369,summer
Paris,2013-06-28,15.365853037740745,summer
Paris,2013-06-29,19.6596726847294,summer
Paris,2013-06-30,17.359148678191637,summer
Paris,2013-07-01,22.24188607444127,summer
Paris,2013-07-02,17.200438076274764,summer
Paris,2013-07-03,16.689868551776822,summer
Paris,2013-07-04,22.3209895115905,summer
Paris,2013-07-05,18.581391737723354,summer
Paris,2013-07-06,16.893723574663458,summer
Paris,2013-07-07,21.035420524640866,summer
Paris,2013-07-08,15.133162352782778,summer
Paris,2013-07-09,27.110742272655287,summer
Paris,2013-07-10,23.873207510092136,summer
Paris,2013-07-11,24.61765785894057,summer
Paris,2013-07-12,23.393775737849015,summer
Paris,2013-07-13,16.805926042869007,summer
Paris,2013-07-14,14.96872576579622,summer
Paris,2013-07-15,17.389491265717258,summer
Paris,2013-07-16,25.81759373418432,summer
Paris,2013-07-17,22.918567882543233,summer
Paris,2013-07-18,24.718068557383347,summer
Paris,2013-07-19,32.59266861905684,summer
Paris,2013-07-20,14.33119642197239,summer
Paris,2013-07-21,25.27710011125332,summer
Paris,2013-07-22,19.070504003541,summer
Paris,2013-07-23,19.94433001272276,summer
Paris,2013-07-24,18.532681846677306,summer
Paris,2013-07-25,10.484901457277974,summer
Paris,2013-07-26,14.443749602622383,summer
Paris,2013-07-27,13.847795579439982,summer
Paris,2013-07-28,17.569477934307713,summer
Paris,2013-07-29,15.425513645978713,summer
Paris,2013-07-30,21.244211981172043,summer
Paris,2013-07-31,15.70221149535023,summer
Paris,2013-08-01,14.084191130846413,summer
Paris,2013-08-02,15.097623581534586,summer
Paris,2013-08-03,31.24033059979748,summer
Paris,2013-08-04,25.55723523337516,summer
Paris,2013-08-05,21.078213438662573,summer
Paris,2013-08-06,24.613394519995165,summer
Paris,2013-08-07,23.35045928394617,summer
Paris,2013-08-08,27.089364165254572,summer
Paris,2013-08-09,27.69911448050598,summer
Paris,2013-08-10,21.06512790304019,summer
Paris,2013-08-11,23.453552356649453,summer
Paris,2013-08-12,17.606092504618886,summer
Paris,2013-08-13,22.855420575172523,summer
Paris,2013-08-14,19.519993393689035,summer
Paris,2013-08-15,27.413988094263853,summer
Paris,2013-08-16,22.46148273644983,summer
Paris,2013-08-17,20.560655218845056,summer
Paris,2013-08-18,21.65665578812937,summer
Paris,2013-08-19,14.465745732342148,summer
Paris,2013-08-20,23.600208030032352,summer
Paris,2013-08-21,19.110301530044246,summer
Paris,2013-08-22,25.3094875504247,summer
Paris,2013-08-23,21.340039950827382,summer
Paris,2013-08-24,17.996525898335925,summer
Paris,2013-08-25,16.4110870475083,summer
Paris,2013-08-26,19.763294941315177,summer
Paris,2013-08-27,21.709588437425012,summer
Paris,2013-08-28,18.145116669856854,summer
Paris,2013-08-29,18.180524615104332,summer
Paris,2013-08-30,13.849943139992071,summer
Paris,2013-08-31,25.348168886664673,summer
Paris,2013-09-01,14.207379852158068,autumn
Paris,2013-09-02,4.003430765753153,autumn
Paris,2013-09-03,5.650419487020574,autumn
Paris,2013-09-04,10.125915541938046,autumn
Paris,2013-09-05,8.480216575047745,autumn
Paris,2013-09-06,20.22415782189553,autumn
Paris,2013-09-07,13.659150524228043,autumn
Paris,2013-09-08,11.640012234499336,autumn
Paris,2013-09-09,19.220224708264833,autumn
Paris,2013-09-10,8.268092254946222,autumn
Paris,2013-09-11,11.06845997396966,autumn
Paris,2013-09-12,4.573973625196924,autumn
Paris,2013-09-13,12.020386977394464,autumn
Paris,2013-09-14,11.799639746296673,autumn
Paris,2013-09-15,14.25424423146064,autumn
Paris,2013-09-16,17.48967104257762,autumn
Paris,2013-09-17,14.067852542884264,autumn
Paris,2013-09-18,18.665800713783263,autumn
Paris,2013-09-19,9.710097992251994,autumn
Paris,2013-09-20,20.224238242849818,autumn
Paris,2013-09-21,12.088412725232013,autumn
Paris,2013-09-22,14.893021280196614,autumn
Paris,2013-09-23,5.42737424866605,autumn
Paris,2013-09-24,9.728228972552579,autumn
Paris,2013-09-25,5.962717938587374,autumn
Paris,2013-09-26,5.611883419652407,autumn
Paris,2013-09-27,16.6254576461748,autumn
Paris,2013-09-28,8.77936454742954,autumn
Paris,2013-09-29,16.15518197834481,autumn
Paris,2013-09-30,21.003086338153654,autumn
Paris,2013-10-01,17.508942240433502,autumn
Paris,2013-10-02,22.088966090809677,autumn
Paris,2013-10-03,16.09308048217551,autumn
Paris,2013-10-04,10.90900928172174,autumn
Paris,2013-10-05,16.962122446047506,autumn
Paris,2013-10-06,14.288301255818087,autumn
Paris,2013-10-07,11.472045065530462,autumn
Paris,2013-10-08,11.536450727966827,autumn
Paris,2013-10-09,8.58503688698033,autumn
Paris,2013-10-10,8.449979282467961,autumn
Paris,2013-10-11,12.457003112845259,autumn
Paris,2013-10-12,11.837351376894711,autumn
Paris,2013-10-13,17.644978668972726,autumn
Paris,2013-10-14,14.369020162664123,autumn
Paris,2013-10-15,8.435555234349502,autumn
Paris,2013-10-16,16.68906009853022,autumn
Paris,2013-10-17,14.90826630657626,autumn
Paris,2013-10-18,15.506583856602504,autumn
Paris,2013-10-19,10.802315581040258,autumn
Paris,2013-10-20,15.094064363063307,autumn
Paris,2013-10-21,11.516987129007696,autumn
Paris,2013-10-22,13.787293763598658,autumn
Paris,2013-10-23,14.540684170581255,autumn
Paris,2013-10-24,23.997031533185027,autumn
Paris,2013-10-25,11.972813757482042,autumn
Paris,2013-10-26,16.21874199041902,autumn
Paris,2013-10-27,18.036421981452364,autumn
Paris,2013-10-28,11.981713024787977,autumn
Paris,2013-10-29,16.027057653663242,autumn
Paris,2013-10-30,8.87874099547186,autumn
Paris,2013-10-31,14.764873046877193,autumn
Paris,2013-11-01,18.40865926812439,autumn
Paris,2013-11-02,20.819789376695486,autumn
Paris,2013-11-03,18.872816474328374,autumn
Paris,2013-11-04,11.689325749987464,autumn
Paris,2013-11-05,16.53889232958888,autumn
Paris,2013-11-06,7.767858163152855,autumn
Paris,2013-11-07,10.80728521456652,autumn
Paris,2013-11-08,12.769727777262863,autumn
Paris,2013-11-09,17.920787223700618,autumn
Paris,2013-11-10,5.822227312592968,autumn
Paris,2013-11-11,19.202941287374138,autumn
Paris,2013-11-12,15.398349546245814,autumn
Paris,2013-11-13,20.87892898392132,autumn
Paris,2013-11-14,11.992611152068864,autumn
Paris,2013-11-15,10.998836353670304,autumn
Paris,2013-11-16,10.603754578261157,autumn
Paris,2013-11-17,9.46213721188972,autumn
Paris,2013-11-18,16.448485054631657,autumn
Paris,2013-11-19,0.3814469826429061,autumn
Paris,2013-11-20,19.38392789409093,autumn
Paris,2013-11-21,22.218378971512873,autumn
Paris,2013-11-22,16.597409011944993,autumn
Paris,2013-11-23,11.099927114533093,autumn
Paris,2013-11-24,11.603913967698722,autumn
Paris,2013-11-25,11.568988480941762,autumn
Paris,2013-11-26,13.085921316340475,autumn
Paris,2013-11-27,13.907656750300415,autumn
Paris,2013-11-28,15.710686578767234,autumn
Paris,2013-11-29,8.870506531114707,autumn
Paris,2013-11-30,6.030820584228049,autumn
Paris,2013-12-01,-6.172820020371756,winter
Paris,2013-12-02,7.031492876202089,winter
Paris,2013-12-03,0.18864342203041762,winter
Paris,2013-12-04,12.345955392843996,winter
Paris,2013-12-05,15.92819291349287,winter
Paris,2013-12-06,3.273962830510407,winter
Paris,2013-12-07,6.075950467812778,winter
Paris,2013-12-08,9.706651926798365,winter
Paris,2013-12-09,5.869490557177594,winter
Paris,2013-12-10,3.571433896705251,winter
Paris,2013-12-11,8.85432708751982,winter
Paris,2013-12-12,6.677827200796659,winter
Paris,2013-12-13,5.196038999999027,winter
Paris,2013-12-14,15.080905967783599,winter
Paris,2013-12-15,10.620780098018862,winter
Paris,2013-12-16,3.46096539099278,winter
Paris,2013-12-17,0.38350284703827997,winter
Paris,2013-12-18,8.10921764034233,winter
Paris,2013-12-19,11.174958342735131,winter
Paris,2013-12-20,11.036777052631678,winter
Paris,2013-12-21,6.72496878724783,winter
Paris,2013-12-22,-3.49416028280336,winter
Paris,2013-12-23,1.7198631092396481,winter
Paris,2013-12-24,9.305249718265223,winter
Paris,2013-12-25,6.232491937775846,winter
Paris,2013-12-26,0.9981143920766931,winter
Paris,2013-12-27,11.682021726588609,winter
Paris,2013-12-28,5.744861043572979,winter
Paris,2013-12-29,6.586147734914745,winter
Paris,2013-12-30,2.0494151667819374,winter
Paris,2013-12-31,3.986200819842944,winter
Paris,2014-01-01,3.2155461269328987,winter
Paris,2014-01-02,5.120071308981544,winter
Paris,2014-01-03,4.411151439286585,winter
Paris,2014-01-04,-1.5982107072160927,winter
Paris,2014-01-05,-0.23542505484482046,winter
Paris,2014-01-06,-4.545335059927577,winter
Paris,2014-01-07,1.8910271402488434,winter
Paris,2014-01-08,7.597267068503784,winter
Paris,2014-01-09,9.430842344946301,winter
Paris,2014-01-10,-0.01784781293464821,winter
Paris,2014-01-11,2.2748820956281204,winter
Paris,2014-01-12,4.008034362358866,winter
Paris,2014-01-13,-2.441820229828238,winter
Paris,2014-01-14,-2.5859934200190047,winter
Paris,2014-01-15,0.8637946443354898,winter
Paris,2014-01-16,-2.774768204697353,winter
Paris,2014-01-17,3.2375677688178244,winter
Paris,2014-01-18,0.18576336788882086,winter
Paris,2014-01-19,3.4057886333328593,winter
Paris,2014-01-20,3.7712470023909646,winter
Paris,2014-01-21,10.43555119943553,winter
Paris,2014-01-22,8.547201462256057,winter
Paris,2014-01-23,5.902271100392572,winter
Paris,2014-01-24,-1.7089933467537577,winter
Paris,2014-01-25,-1.2404309423768964,winter
Paris,2014-01-26,0.9999747042527627,winter
Paris,2014-01-27,7.0620954407579735,winter
Paris,2014-01-28,4.618651663754635,winter
Paris,2014-01-29,-2.4494746906544806,winter
Paris,2014-01-30,2.345068791701558,winter
Paris,2014-01-31,3.6576604041096963,winter
Paris,2014-02-01,12.745230932762775,winter
Paris,2014-02-02,2.4006336628588754,winter
Paris,2014-02-03,2.6506959154355787,winter
Paris,2014-02-04,1.065356438468584,winter
Paris,2014-02-05,-0.20082702894932414,winter
Paris,2014-02-06,-0.38123221609542224,winter
Paris,2014-02-07,-8.536690238076584,winter
Paris,2014-02-08,9.532854131662711,winter
Paris,2014-02-09,4.1464615393995,winter
Paris,2014-02-10,1.9449952087407603,winter
Paris,2014-02-11,6.51340928560465,winter
Paris,2014-02-12,3.530551353820343,winter
Paris,2014-02-13,-1.8523731706671036,winter
Paris,2014-02-14,4.060652654658517,winter
Paris,2014-02-15,2.41202212061701,winter
Paris,2014-02-16,5.88940996747582,winter
Paris,2014-02-17,15.193617390888477,winter
Paris,2014-02-18,0.8747206147981754,winter
Paris,2014-02-19,10.960510878548849,winter
Paris,2014-02-20,1.1428071579922743,winter
Paris,2014-02-21,7.166565174754412,winter
Paris,2014-02-22,4.530972692495745,winter
Paris,2014-02-23,2.435545023845506,winter
Paris,2014-02-24,8.336905317740507,winter
Paris,2014-02-25,10.712931419723835,winter
Paris,2014-02-26,6.593514864130132,winter
Paris,2014-02-27,7.603426822560673,winter
Paris,2014-02-28,7.134915631026552,winter
Paris,2014-03-01,9.485053086238928,spring
Paris,2014-03-02,4.392070382361485,spring
Paris,2014-03-03,15.57433845377002,spring
Paris,2014-03-04,2.858895971151984,spring
Paris,2014-03-05,19.421698537196608,spring
Paris,2014-03-06,12.206290704903493,spring
Paris,2014-03-07,6.25715603850628,spring
Paris,2014-03-08,17.174301750538987,spring
Paris,2014-03-09,13.277439888816675,spring
Paris,2014-03-10,9.995941612184613,spring
Paris,2014-03-11,3.944623356101701,spring
Paris,2014-03-12,9.834232881264839,spring
Paris,2014-03-13,11.845651993407357,spring
Paris,2014-03-14,16.144330511910844,spring
Paris,2014-03-15,10.041142996479273,spring
Paris,2014-03-16,10.115873792836792,spring
Paris,2014-03-17,19.459237407700293,spring
Paris,2014-03-18,8.920681851080289,spring
Paris,2014-03-19,16.847031071589335,spring
Paris,2014-03-20,2.4186432294981905,spring
Paris,2014-03-21,15.533193634298874,spring
Paris,2014-03-22,15.77847677333322,spring
Paris,2014-03-23,8.685142517659731,spring
Paris,2014-03-24,10.433585775721902,spring
Paris,2014-03-25,11.66810745887449,spring
Paris,2014-03-26,3.0600827760935285,spring
Paris,2014-03-27,17.922699525254117,spring
Paris,2014-03-28,12.140613038015687,spring
Paris,2014-03-29,11.690395926595576,spring
Paris,2014-03-30,9.36542227349577,spring
Paris,2014-03-31,11.609885456694796,spring
Paris,2014-04-01,12.335559272511981,spring
Paris,2014-04-02,18.119068565480035,spring
Paris,2014-04-03,14.666740489494007,spring
Paris,2014-04-04,14.39505246032955,spring
Paris,2014-04-05,6.326580299877244,spring
Paris,2014-04-06,12.637185856803248,spring
Paris,2014-04-07,26.02690705805945,spring
Paris,2014-04-08,15.726025096797247,spring
Paris,2014-04-09,10.889833730756507,spring
Paris,2014-04-10,6.571919930098161,spring
Paris,2014-04-11,17.002714046423467,spring
Paris,2014-04-12,6.720047849763679,spring
Paris,2014-04-13,6.384373494333995,spring
Paris,2014-04-14,8.397222681450291,spring
Paris,2014-04-15,9.520568312532129,spring
Paris,2014-04-16,7.257720555618431,spring
Paris,2014-04-17,9.05517321434063,spring
Paris,2014-04-18,5.861973796611147,spring
Paris,2014-04-19,7.035698272575754,spring
Paris,2014-04-20,9.297382742976616,spring
Paris,2014-04-21,3.6334811694177738,spring
Paris,2014-04-22,8.247917027548251,spring
Paris,2014-04-23,10.061648153734684,spring
Paris,2014-04-24,7.4643476818030905,spring
Paris,2014-04-25,9.073215948975665,spring
Paris,2014-04-26,9.461984088194693,spring
Paris,2014-04-27,11.576195951991844,spring
Paris,2014-04-28,15.257943648171246,spring
Paris,2014-04-29,7.08385666933423,spring
Paris,2014-04-30,16.706789042138496,spring
Paris,2014-05-01,5.777371511165047,spring
Paris,2014-05-02,8.429406847112686,spring
Paris,2014-05-03,8.704160710864508,spring
Paris,2014-05-04,8.429948854269876,spring
Paris,2014-05-05,17.383399010073838,spring
Paris,2014-05-06,17.58935692777473,spring
Paris,2014-05-07,3.133016671702876,spring
Paris,2014-05-08,2.293992242401055,spring
Paris,2014-05-09,5.461493664880484,spring
Paris,2014-05-10,10.585416166078106,spring
Paris,2014-05-11,13.060975250517025,spring
Paris,2014-05-12,12.56722023982756,spring
Paris,2014-05-13,3.6440554474419606,spring
Paris,2014-05-14,4.439489003456598,spring
Paris,2014-05-15,13.702211970663244,spring
Paris,2014-05-16,10.632636263647544,spring
Paris,2014-05-17,13.307395162604033,spring
Paris,2014-05-18,17.359166670077983,spring
Paris,2014-05-19,11.897371572385097,spring
Paris,2014-05-20,11.782231278428652,spring
Paris,2014-05-21,8.689352947372047,spring
Paris,2014-05-22,9.3061799197624,spring
Paris,2014-05-23,8.45613118009865,spring
Paris,2014-05-24,16.444800654167885,spring
Paris,2014-05-25,5.822570383387274,spring
Paris,2014-05-26,13.325713461504042,spring
Paris,2014-05-27,6.945747330951448,spring
Paris,2014-05-28,6.2473711445488895,spring
Paris,2014-05-29,8.152185956327669,spring
Paris,2014-05-30,10.554293069821131,spring
Paris,2014-05-31,18.78127241243469,spring
Paris,2014-06-01,15.925299961896087,summer
Paris,2014-06-02,13.90391403387357,summer
Paris,2014-06-03,13.096448631677537,summer
Paris,2014-06-04,13.274280242217031,summer
Paris,2014-06-05,26.785245376681644,summer
Paris,2014-06-06,23.725175489168016,summer
Paris,2014-06-07,15.918583839326772,summer
Paris,2014-06-08,24.44922591315453,summer
Paris,2014-06-09,19.417264265189555,summer
Paris,2014-06-10,26.82678047669365,summer
Paris,2014-06-11,18.441313710944673,summer
Paris,2014-06-12,21.117536881598333,summer
Paris,2014-06-13,18.40968530950486,summer
Paris,2014-06-14,30.796245762286766,summer
Paris,2014-06-15,13.947996932460308,summer
Paris,2014-06-16,17.684417797435273,summer
Paris,2014-06-17,19.062180038145478,summer
Paris,2014-06-18,28.888716008880177,summer
Paris,2014-06-19,22.177054954448096,summer
Paris,2014-06-20,19.662831897005077,summer
Paris,2014-06-21,18.086776582369332,summer
Paris,2014-06-22,24.24681905329257,summer
Paris,2014-06-23,26.36958768283944,summer
Paris,2014-06-24,22.25496140575641,summer
Paris,2014-06-25,15.893013816445949,summer
Paris,2014-06-26,11.583257964944153,summer
Paris,2014-06-27,14.57633476767146,summer
Paris,2014-06-28,24.200649436278812,summer
Paris,2014-06-29,12.192489085588862,summer
Paris,2014-06-30,26.899528156842365,summer
Paris,2014-07-01,22.7333974704556,summer
Paris,2014-07-02,22.874871327012798,summer
Paris,2014-07-03,18.068222920722597,summer
Paris,2014-07-04,19.01164805106329,summer
Paris,2014-07-05,23.12204706162371,summer
Paris,2014-07-06,17.97363724358084,summer
Paris,2014-07-07,19.172648431045108,summer
Paris,2014-07-08,18.169030500661258,summer
Paris,2014-07-09,15.631078618389296,summer
Paris,2014-07-10,24.49236091849588,summer
Paris,2014-07-11,14.843903137129818,summer
Paris,2014-07-12,23.469247438607017,summer
Paris,2014-07-13,19.515274205802292,summer
Paris,2014-07-14,18.257520455124535,summer
Paris,2014-07-15,18.843687944275356,summer
Paris,2014-07-16,15.934534726482907,summer
Paris,2014-07-17,19.492433346757842,summer
Paris,2014-07-18,23.983091695232,summer
Paris,2014-07-19,19.092107186299184,summer
Paris,2014-07-20,10.612726159638937,summer
Paris,2014-07-21,12.081242469834232,summer
Paris,2014-07-22,13.942776434902598,summer
Paris,2014-07-23,20.590864713426523,summer
Paris,2014-07-24,24.702356104035125,summer
Paris,2014-07-25,8.091218018532778,summer
Paris,2014-07-26,31.270985923856326,summer
Paris,2014-07-27,18.933461607398076,summer
Paris,2014-07-28,32.477178699683726,summer
Paris,2014-07-29,15.857868880827393,summer
Paris,2014-07-30,10.066386736561181,summer
Paris,2014-07-31,20.671679441132223,summer
Paris,2014-08-01,23.473799990155047,summer
Paris,2014-08-02,14.300436112972946,summer
Paris,2014-08-03,22.526912084755136,summer
Paris,2014-08-04,20.118761111667148,summer
Paris,2014-08-05,21.937633455986628,summer
Paris,2014-08-06,16.67747634948649,summer
Paris,2014-08-07,18.884347389901833,summer
Paris,2014-08-08,18.69483526216737,summer
Paris,2014-08-09,27.77957082461751,summer
Paris,2014-08-10,17.732204515820506,summer
Paris,2014-08-11,26.683881795639387,summer
Paris,2014-08-12,10.524240337245216,summer
Paris,2014-08-13,15.789763022124188,summer
Paris,2014-08-14,21.491759191783526,summer
Paris,2014-08-15,17.168746737675605,summer
Paris,2014-08-16,18.994334621180457,summer
Paris,2014-08-17,13.426199717766902,summer
Paris,2014-08-18,13.998244018760351,summer
Paris,2014-08-19,18.323237300847634,summer
Paris,2014-08-20,21.537064081242058,summer
Paris,2014-08-21,20.51036304232001,summer
Paris,2014-08-22,12.755998173026194,summer
Paris,2014-08-23,15.268288088610667,summer
Paris,2014-08-24,18.09549941678941,summer
Paris,2014-08-25,14.47166292048031,summer
Paris,2014-08-26,22.21047358964244,summer
Paris,2014-08-27,20.196234539104818,summer
Paris,2014-08-28,15.891102189169231,summer
Paris,2014-08-29,22.913056062423223,summer
Paris,2014-08-30,27.83590575021372,summer
Paris,2014-08-31,23.71586865013039,summer
Paris,2014-09-01,12.804105843255993,autumn
Paris,2014-09-02,8.824430428481277,autumn
Paris,2014-09-03,10.570988841907877,autumn
Paris,2014-09-04,16.68572275309169,autumn
Paris,2014-09-05,14.95728700472421,autumn
Paris,2014-09-06,8.927962781906576,autumn
Paris,2014-09-07,9.947096216080928,autumn
Paris,2014-09-08,17.80576287106674,autumn
Paris,2014-09-09,11.51961220215011,autumn
Paris,2014-09-10,19.32125767318695,autumn
Paris,2014-09-11,17.35110856271035,autumn
Paris,2014-09-12,16.87458816034449,autumn
Paris,2014-09-13,8.618354833719344,autumn
Paris,2014-09-14,20.40517277220444,autumn
Paris,2014-09-15,14.205257725775768,autumn
Paris,2014-09-16,14.28781189200106,autumn
Paris,2014-09-17,11.362719115512093,autumn
Paris,2014-09-18,9.259556415281326,autumn
Paris,2014-09-19,2.8215973878929006,autumn
Paris,2014-09-20,11.091242296218018,autumn
Paris,2014-09-21,10.101711771810962,autumn
Paris,2014-09-22,15.192010886858215,autumn
Paris,2014-09-23,9.304970173414151,autumn
Paris,2014-09-24,20.84354219957797,autumn
Paris,2014-09-25,20.69435279042328,autumn
Paris,2014-09-26,14.035261687749522,autumn
Paris,2014-09-27,13.754644331271086,autumn
Paris,2014-09-28,14.532089877381395,autumn
Paris,2014-09-29,9.814831518610134,autumn
Paris,2014-09-30,12.261257866100845,autumn
Paris,2014-10-01,13.956831953032287,autumn
Paris,2014-10-02,9.316451668326756,autumn
Paris,2014-10-03,16.635192756227344,autumn
Paris,2014-10-04,6.123707109349539,autumn
Paris,2014-10-05,10.193159505150629,autumn
Paris,2014-10-06,20.06333311241233,autumn
Paris,2014-10-07,6.6382401847747134,autumn
Paris,2014-10-08,17.789831213085247,autumn
Paris,2014-10-09,10.008691631974838,autumn
Paris,2014-10-10,11.230825639500612,autumn
Paris,2014-10-11,12.553805973597928,autumn
Paris,2014-10-12,18.579906863157433,autumn
Paris,2014-10-13,8.521689367712932,autumn
Paris,2014-10-14,7.203376208035888,autumn
Paris,2014-10-15,11.5749612140443,autumn
Paris,2014-10-16,14.47821186194808,autumn
Paris,2014-10-17,5.413676179586313,autumn
Paris,2014-10-18,18.209188538420765,autumn
Paris,2014-10-19,15.51839349950836,autumn
Paris,2014-10-20,10.252010997103014,autumn
Paris,2014-10-21,9.20304058831986,autumn
Paris,2014-10-22,18.131642741953044,autumn
Paris,2014-10-23,10.933241481792251,autumn
Paris,2014-10-24,10.103788091425985,autumn
Paris,2014-10-25,7.23981450000195,autumn
Paris,2014-10-26,17.302801335932227,autumn
Paris,2014-10-27,22.834316947013647,autumn
Paris,2014-10-28,11.703664817845851,autumn
Paris,2014-10-29,11.509342846769421,autumn
Paris,2014-10-30,14.092455247974641,autumn
Paris,2014-10-31,11.07634917311896,autumn
Paris,2014-11-01,22.036267516814046,autumn
Paris,2014-11-02,11.562544050838948,autumn
Paris,2014-11-03,9.894344738640331,autumn
Paris,2014-11-04,8.10675703444122,autumn
Paris,2014-11-05,11.767878584589504,autumn
Paris,2014-11-06,5.320658340208871,autumn
Paris,2014-11-07,7.759218172530875,autumn
Paris,2014-11-08,15.850299058054565,autumn
Paris,2014-11-09,10.793388640210855,autumn
Paris,2014-11-10,7.144270747936536,autumn
Paris,2014-11-11,11.465351554403703,autumn
Paris,2014-11-12,6.486978056173217,autumn
Paris,2014-11-13,8.262059689180312,autumn
Paris,2014-11-14,12.725331858693929,autumn
Paris,2014-11-15,5.053678843421137,autumn
Paris,2014-11-16,5.935740926888201,autumn
Paris,2014-11-17,11.648193168275174,autumn
Paris,2014-11-18,22.961389016251314,autumn
Paris,2014-11-19,10.24672799522903,autumn
Paris,2014-11-20,18.78306627741957,autumn
Paris,2014-11-21,15.403217997385909,autumn
Paris,2014-11-22,10.97816498491753,autumn
Paris,2014-11-23,22.146809767753613,autumn
Paris,2014-11-24,18.250603851082207,autumn
Paris,2014-11-25,11.782644819057236,autumn
Paris,2014-11-26,13.742925178588001,autumn
Paris,2014-11-27,3.2481568437620787,autumn
Paris,2014-11-28,8.799676005000684,autumn
Paris,2014-11-29,18.73892471469779,autumn
Paris,2014-11-30,4.71186552182699,autumn
Paris,2014-12-01,5.8796495679767355,winter
Paris,2014-12-02,2.532587308985949,winter
Paris,2014-12-03,11.141565740941328,winter
Paris,2014-12-04,9.979677944840947,winter
Paris,2014-12-05,2.9820955354868466,winter
Paris,2014-12-06,2.2977493138511784,winter
Paris,2014-12-07,4.377616013288072,winter
Paris,2014-12-08,7.502561394648868,winter
Paris,2014-12-09,4.267889036781108,winter
Paris,2014-12-10,-4.5013356383778635,winter
Paris,2014-12-11,-0.39008781454499264,winter
Paris,2014-12-12,0.3699722572291746,winter
Paris,2014-12-13,3.7869578393592636,winter
Paris,2014-12-14,5.699466822141929,winter
Paris,2014-12-15,16.089412736914593,winter
Paris,2014-12-16,3.513177627373077,winter
Paris,2014-12-17,5.721025562577253,winter
Paris,2014-12-18,7.8774079209819705,winter
Paris,2014-12-19,8.06102486057773,winter
Paris,2014-12-20,-6.966724437153223,winter
